timestamp,side,entry_price,quantity,stop_loss,take_profit,close_price,close_time,close_reason,profit,profit_usdt
2025-07-24 09:02:30.897538,BUY,0.24526,9.173937861860882,0.232997,0.269786,,,,0,0
2025-07-24 09:12:08.139235,SELL,0.24458,9.199443944721564,0.256809,0.2201219999999999,,,,0,0
2025-07-24 13:49:22.169147,SELL,0.22392,10.048231511254018,0.23511600000000002,0.201528,,,,,0
